6242	12200
11127	12824
11661	8063
6501	8801
6260	12818
11810	14584
6918	8193
9579	13500
8692	9777
9218	8459
11729	14662
7617	11908
6080	13998
11025	8794
8529	12064
6742	9981
10413	8326
6764	15822
6988	9732
9794	10824
9466	8308
10296	8769
10960	12276
7504	12114
11587	15321
6398	9532
9151	10559
11557	9262
11692	8856
11415	13463
6961	8371
11300	14596
11860	9495
11725	8338
6564	14469
10258	8455
11816	9943
11020	15600
9099	8493
6033	8034
11078	12392
9374	10335
12000	8736
7726	11239
11523	13926
9359	13103
6199	10172
9372	12148
11997	12413
7173	9569
7686	8176
8522	10670
6145	8300
11477	13326
6556	15246
7348	9493
11356	10765
8536	9776
8372	9081
7260	8931
11652	13080
6561	11380
11985	14643
8139	11872
10831	8748
9652	11540
6282	15871
10348	12809
11283	10927
10574	8806
7313	8952
11842	8161
11204	8756
10585	8665
6514	13059
7265	12666
6137	10844
6867	14306
6226	11638
8729	11227
10075	15202
7146	9945
8847	8914
6999	8159
9697	13494
11294	9986
10809	12442
6205	8979
10936	13442
8714	10620
6044	12048
7717	12566
6642	8309
11357	11290
10942	8366
8420	10420
6233	11817
10423	12985
11903	9311
8782	15613
11744	15979
6548	14413
11359	11544
8309	12862
6702	13799
9502	8383
7127	12352
9661	9994
11785	9238
11136	13035
10819	11300
10653	8729
7390	12788
11676	14846
11747	11068
11322	8344
10809	9056
11381	13071
6684	10186
6271	8723
10623	12971
11896	14731
10204	15935
11211	13243
11074	8803
10455	13188
8725	10706
11677	10476
6369	9798
11674	10982
6550	9049
9362	12433
11300	8206
9667	9615
6944	13207
10698	13134
11122	12622
11853	9306
10867	9277
11598	12676
6183	14087
10875	15706
8383	9313
11663	15780
9170	14749
11149	14508
11523	13227
11620	14444
6661	8479
6478	11067
11984	15752
10112	11006
6711	8775
7340	8132
6303	15229
6925	13574
7495	10875
6528	13999
6386	10432
6038	13142
11318	14067
6304	10075
6391	15698
7657	10014
10715	10742
11790	14136
9216	11036
6153	11345
6060	8625
7683	11748
11958	12368
6317	9562
10887	11980
6887	9651
11932	8884
11666	9524
6621	8217
6527	15049
11159	11069
8615	8110
8340	10215
11962	11208
6214	9275
11061	8686
11765	8396
6762	8156
6211	14732
6038	9193
9603	12483
6317	9775
8084	8564
6268	11126
9699	12888
6134	11465
11904	8246
9839	9164
11662	10529
11196	11313
8460	8110
8314	10349
6406	10166
7615	15152
6540	9723
8293	11742
6029	11877
8560	10283
10989	15653
11877	13506
6627	9424
8606	9675
9112	14601
8029	11917
8753	9727
6699	11501
6401	13087
6178	12402
11680	15121
9278	12700
10899	10856
10224	8249
9023	8539
8634	9263
11719	8761
11951	11090
11258	8860
9400	8167
8168	12540
7041	15820
6077	15640
7250	12340
10290	8203
7031	8520
10361	9023
6249	13839
11525	9182
10822	13579
6202	9201
7785	12667
11507	9363
8068	13061
6980	15526
6714	9214
11706	15751
6607	14037
11075	10597
10811	14391
10323	15182
10888	13232
7130	12523
11385	9059
11980	10901
7987	8389
10890	10506
11556	11853
9158	9122
10684	8945
7030	15007
6166	10661
6773	8357
10259	9256
9648	8070
10052	8580
6076	15089
11770	15402
11570	10398
9719	10418
11999	9023
6571	8859
9388	13845
11435	15898
11051	12875
11920	13348
11418	13158
11470	13262
7842	15456
10417	8275
11539	10745
8044	8039
11932	8496
11927	8678
10719	12118
6643	8361
7284	8434
9888	15683
10183	8164
11501	8320
10739	9803
6309	13044
11897	12210
8039	15850
7079	15581
9577	8563
11632	12976
11701	8906
6081	14681
8837	10150
6933	9932
7882	8723
11789	9296
6412	11604
10243	14678
10981	9070
6318	9032
11932	15391
7351	12522
6298	14190
11878	8902
6166	12847
6787	14903
6017	8657
11079	8040
11164	8466
6942	10329
6563	9276
11324	15045
10773	12898
6258	14696
10236	13122
6764	8434
11773	11725
8217	13635
10126	12629
11420	9171
6282	10033
11975	14958
10763	8862
6403	13323
6584	15008
6938	9298
11538	15195
11206	10946
11856	15457
11799	10802
7208	8680
11199	8985
6663	9165
10582	11787
11809	15528
11976	8893
6401	14853
10729	12716
10372	12467
6161	8181
6144	13178
7729	8436
11977	14900
9903	10741
11360	10961
11326	15419
8815	12758
11672	14402
10240	12550
11342	13608
7796	9281
11189	12409
8711	12123
11218	14682
11780	11574
11665	12877
6854	8636
11625	11997
8254	10685
11343	10477
11094	15198
6682	9105
6341	12710
11714	15892
7225	10312
11945	13933
8740	9170
11704	11038
11286	11697
6054	9058
9976	15125
8170	10362
11892	10847
11747	14930
10356	12703
6267	15429
9649	12610
8056	10690
6889	8562
